Document_Num,Dominant_Topic,Topic_%_Contrib,Topic_Keywords,Text,Is_Outlier,Dom_Topics_Num,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_0_Perc,Topic_1_Perc,Topic_2_Perc,Topic_3_Perc,Topic_4_Perc,Topic_5_Perc
46,1,0.97,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",deforestation land clearing including high conservation value forest within respondents concession construction development road cutting across one major wildlife corridors connecting two river systems berenga tempadung rivers anddevelopment jetty includes reclamation sea floor long 590 meters,False,1,0,1,0,0,0,0,0.0,0.97,0.0,0.02,0.0,0.0
230,2,0.66,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",allegations desa kembiri forestalestari dwikarya polluting jaman akar river,False,1,0,0,1,0,0,0,0.12,0.04,0.66,0.11,0.02,0.04
123,2,0.48,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",despite member promoting free products via labeling packaging tv commercials ferrero stated 1 evidence provided ferrero ignored 2 casino promoting sans palmhuille products promote sustainable promoting products required code conduct 3 casino denigrates general offering environmental nutritional perspective makes effort differentiate conventional sustainable effects denigrates general affecting use sustainable promoting products done nothing promote products 4 decision based premise thatan rspomember choose whether commit code conduct depends whether involves food product non food product supported rules 5 casinos advertisement clearly says casino goes fundamental raison detre rspos existence taken whole decision espo contradicts code conduct members 6 final decision contradicts preliminary decision,False,2,0,0,1,0,0,1,0.14,0.03,0.48,0.06,0.03,0.26
136,0,0.82,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",acquisition collingwood plantation pte ltd kuala lumpur kepong bhdis breach national laws papua new guinea land question property collingwood bay communities claiming customary ownership said land,False,1,1,0,0,0,0,0,0.82,0.01,0.07,0.02,0.05,0.02
267,1,0.89,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",rapid response 23 mighty earth indications 42 ha deforestation hhk concession aug 6 dec 24,False,1,0,1,0,0,0,0,0.01,0.89,0.02,0.07,0.0,0.01
169,0,0.94,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",desa pergulaan disputing legitimacy land acquisition lonsum desa pergulaan failed comply national laws indonesia carrying land acquisition therefore fpic process flawed questioning validity hgu extension granted government acknowledged complaint engaged bilateral negotiations complainants since early 2013 view addressing outstanding issues 23 july 2013 parties informed principle reached agreement settle dispute bilateral talks start 2014 elections endorsed,False,1,1,0,0,0,0,0,0.94,0.0,0.02,0.01,0.02,0.01
122,0,0.56,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",violates standard potentially indonesian law key violation consultation communities take place described npp documents affected communities participate hcv assessment seia hcv assessment technically flawed fpic process place amdal process carried accordance law sml yet obtained permits prerequisite land clearing,False,1,1,0,0,0,0,0,0.56,0.02,0.24,0.04,0.05,0.09
310,2,0.52,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.07,0.04,0.52,0.11,0.02,0.24
258,1,0.68,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 21 indications 3 ha deforestation 122 ha peat development 30 ha clearance preparation indications april 22 sep 23 concession mjap,False,1,0,1,0,0,0,0,0.03,0.68,0.05,0.21,0.01,0.02
96,4,0.96,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",worked agro indomas indonesia since 1999 mid june 2002 new management agro indomas dismissed 1200 workers transferred families back jaya kalimantan manager objected move requested 2 weeks address root cause employees strike management told employment subsequently terminated 3 4 months later filed wrongful dismissal case supreme court indonesia found favour awarding payment compensation usd645 590 travel claim usd4906 60 december 2005 since goodhope failed implement court order failed numerous attempts award executed courts indonesia,False,1,0,0,0,0,1,0,0.02,0.0,0.01,0.0,0.96,0.01
126,2,0.66,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",1 fpic related issues criteria 2 3 6 4 7 6 bas compensate land owned haji soleh hasibuan 25 hectares village labuhan jurung ujung batu julu 7700 rubber trees planted land 2 principle 2breach law 40 2007 perseroan terbatas corporate law 47 2012 corporate social environment responsibility lack corporate social responsibility csr 3 criteria 5 3pt bas polluted danau meluak,False,1,0,0,1,0,0,0,0.21,0.02,0.66,0.05,0.02,0.04
181,0,0.9,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",allegations hcs clearance concession owned varia mitra andalan vma subsidiary eagle high plantation eh,False,1,1,0,0,0,0,0,0.9,0.01,0.04,0.01,0.02,0.02
278,3,0.45,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",nov 2016 ran published titled protecting leuser ecosystem shared responsibility highlighting clearance forests peatlands continued within existing concessions since governor aceh distributed circular letter june 17 2016 three months following circular letter july august september 2016 evidence continued deforestation found 12 concessions located within threatened lowland rainforests peatlands leuser ecosystem agra bumi niaga one 12,False,2,0,1,0,1,0,0,0.05,0.36,0.1,0.45,0.02,0.03
279,3,0.69,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",despite instructions president indonesia new governor aceh stop land clearing plantations despite active conflict local land rights april 2018 ran forest destruction inside concession managed laot bangko may 25 december 2017 total 13 hectares cleared inside concession clearing stopped several months resumed january 2018 four hectares cleared february 2018 fire hot spots recorded showing forests remain threat,False,1,0,0,0,1,0,0,0.04,0.13,0.11,0.69,0.01,0.03
147,0,0.91,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",november 2011 acquired three estates biase calaro ibiae total land area 173 ha plantation development concession signed government nigeria rainforest resource development centre rrdc disputing legality agreement subsequent land acquisition concession area complaint filed new planting procedure public consultation,False,1,1,0,0,0,0,0,0.91,0.01,0.05,0.01,0.02,0.01
18,4,0.97,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",decrease number workers union due actions preventing union conducting activity wrongful dismissal termination employment bad working conditions supply work equipment tools,False,1,0,0,0,0,1,0,0.02,0.0,0.01,0.0,0.97,0.0
43,4,0.98,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",non compliance labour rights laws anti union practices employees provided sufficient protection equipment,False,1,0,0,0,0,1,0,0.01,0.0,0.0,0.0,0.98,0.0
372,3,0.83,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation hardaya inti plantation hip subsidiary hardaya plantations hpg hardaya plantations hpg central cipta murdaya ccm ’s subsidiary handles plantation business public case released september 2018,False,1,0,0,0,1,0,0,0.02,0.07,0.06,0.83,0.01,0.02
264,1,0.82,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 22 indications 109 ha deforestation inside arrtu energie resources concession jul 14 nov 13 earlier greenpeace burning house fire incidents aer,False,1,0,1,0,0,0,0,0.01,0.82,0.03,0.12,0.01,0.01
2,0,0.8,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",1 owns operates plantations conflicted contested rural lands montes de maria 2 diminished legal customary user rights region montes de mara fpic local communities 3 failed fulfil commitments ensure transparency providing necessary information interested parties 4 failed fulfil commitments use peaceful dispute resolution mechanisms instigate violence protect human rights defenders prevent reprisals 5 conducted non compliant land clearing resulted damage high conservation value hcv areas freshwater ecosystems region,False,1,1,0,0,0,0,0,0.8,0.01,0.11,0.03,0.02,0.02
144,0,0.92,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",mekar bumi andalas currently contact member complainants initial discussions parties coordinated held reviewed materials submitted complainants seeking verification organization public update provided soon formal response received member organization,False,1,1,0,0,0,0,0,0.92,0.0,0.04,0.01,0.02,0.01
247,1,0.72,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 18 9 ha deforestation occurred asj concession may 15 july 10 asj gar direct supplier gar sources parent e golden plantation,False,1,0,1,0,0,0,0,0.02,0.72,0.03,0.2,0.01,0.02
207,4,0.86,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",dian anggara persada dap violated worker freedom association,False,1,0,0,0,0,1,0,0.08,0.01,0.02,0.01,0.86,0.01
297,4,0.97,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",according reuters migrant rights activist andy hall told reuters petitioned cbp concerns forced labour indications ioi operations workers hall confirmed cbp responded may letter saying reviewed petition found sufficient open investigation reuters seen letter cbp hall concerns relate payment deposits workers reimbursement workers recruitment fees need ethical low cost recruitment process foreign workers hall said subsequently another organization finnwatch published ioi entitled,False,1,0,0,0,0,1,0,0.01,0.0,0.0,0.0,0.97,0.0
281,4,0.7,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",early july ahong kong based anti trafficking ngo called liberty shared ls published apetitionagainst sime darby plantation bhd child forced labour petitionfiled us customs border protection agency april ls urged ban imports firm products see petition,False,1,0,0,0,0,1,0,0.19,0.02,0.05,0.02,0.7,0.02
312,2,0.6,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.07,0.04,0.6,0.12,0.02,0.17
363,3,0.78,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation pipit mutiara indah subsidiary ql resources bhd,False,1,0,0,0,1,0,0,0.02,0.12,0.05,0.78,0.01,0.02
87,0,0.93,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",allegation claims pn vi bought illegal ffb communities informed communities planted plantations concession area sold ffb members pn vi provided evidence allegations,False,1,1,0,0,0,0,0,0.93,0.0,0.03,0.01,0.02,0.01
34,0,0.62,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",pay full land compensation six 6 individuals b unilaterally marked cost plasma development refer relevant regulations deciding cost plasma development c pay land compensation land identified hcv hcs area andd provide complete map along coordinates land handed six 6 individuals,False,1,1,0,0,0,0,0,0.62,0.02,0.14,0.04,0.09,0.09
51,0,0.92,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",following initial diagnosis process allegations accepted complaint follows 1 commenced process request water concession corpamag autonomous corporation magdalena asked technical reports facilitate aforementioned request however filed request directly corpamag sending 2 followed request technical complete 2nd step corpamag insisted sending technical directly corpamag refused due lack trust upon receiving reviewing intentionally omitted draw water canal favors neighboring crop 3 disagreements plantation boundaries complainants ex husbands plantation land dispute alerted issue receive response take action resolve land dispute even informed 4 harassed intimidated sought explanation resolution,False,1,1,0,0,0,0,0,0.92,0.0,0.04,0.01,0.01,0.01
33,4,0.93,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",embezzlement severance payment two retired workers head administration,False,1,0,0,0,0,1,0,0.03,0.01,0.01,0.01,0.93,0.01
226,5,0.98,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",eof claimed gar purchased ffb illegally grown harvested cpo contaminated ffb cpo products contaminated cpo eof issued another 8 6 18 alleging number sourced ffb tesso nilo national park bukit tigapuluh national park bukit betabuh tiger corridor,False,1,0,0,0,0,0,1,0.0,0.0,0.01,0.0,0.0,0.98
309,2,0.53,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.07,0.04,0.53,0.12,0.02,0.22
268,1,0.83,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",rapid response 23 mighty earth indications 129 deforestations asmr concession sep 4 dec 24,False,1,0,1,0,0,0,0,0.01,0.83,0.02,0.11,0.01,0.01
292,2,0.89,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",crr julong subsidiary rezeki kencana rk one plantation received permit inside protected area indonesia plantation kubu raya district west kalimantan operating since 2010 overlaps protected sungai arus deras forest,False,1,0,0,1,0,0,0,0.03,0.01,0.89,0.03,0.01,0.04
0,4,0.96,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",transferred different department purportedly punishment providing information auditors respondents audit made work extra hours wages commensurate work load,False,1,0,0,0,0,1,0,0.02,0.0,0.01,0.0,0.96,0.0
158,1,0.43,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",allegations developing plantation peat area 3 metres depth wirata daya bangun persada ii clearing land cutting trees kaliau mas iii kaliau mas perkasa area cleared burning fire,False,2,0,1,0,1,0,0,0.05,0.43,0.09,0.39,0.02,0.03
111,0,0.81,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",complainants agroup small holders independent farmers costa rica allege member palma tica sa breached criterion 1 1 commitment transparency say despite sending lettersent december15 2015 palmatica asking share results audit failed ii allege palma tica sa breached criterion 6 10 growers mills deal fairly transparently smallholder local businesses complaints results form allegations change purchase mechanism ffb last 17 years payment mechanism outdated transparent stated removal discretionary bonus replacement bono solidario bono done transparently address situation purchase price ffb,False,1,1,0,0,0,0,0,0.81,0.01,0.11,0.02,0.02,0.03
304,2,0.75,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",14 october 2021 gar received regarding investigation tempo mongabay indonesia betahita auriga nusantara stated area 3 500 hectares plantations outside padasa enam utama iup area kampar suspected continuation plantation permit area overlaps convertible production forest hpk protected forest area based forest area map hl according findings ground checks conducted september 22 2021 plantations partnership area mdash hpk hl areas mdash managed padasa enam utama primary cooperative credit members kkpa tiga koto village unit cooperative stated according number tax plantations observers partnership scheme frequently used cover many permit holder avoid accusations encroaching forest areas paying taxes added harvesting activities carried variety locations including plantations located protected forests according ground check least two trucks discovered picking transporting carrying crops protected forest area mills padasa enam utama koto kampar unit,False,1,0,0,1,0,0,0,0.05,0.02,0.75,0.07,0.01,0.09
378,2,0.8,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",forest clearance involvement land dispute indofood agri resources,False,1,0,0,1,0,0,0,0.04,0.02,0.8,0.09,0.01,0.04
26,0,0.83,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",allegations formally accepted complaint follows 1 control influence activities ibzi holdings sdn bhd subsidiaries ibzi plantation sdn bhd aa sawit sdn bhd disclosed 2 disclosed total landbank controlled 3 mados holdings sdn bhd conducted land clearing prior hcv assessment approved assessor 4 potential racp liabilities currently extend non compliant land clearing hcvs hcs conducted related entities land clearing within related entities concessions conducted prior hcv assessment approved assessor and5 stated primary beneficial owner madoss holdings sdn bhd sultan state malaysia using third party proxy nadi mesra sdn bhd develop plantations hcv assessments conducted prior land clearing,False,1,1,0,0,0,0,0,0.83,0.01,0.09,0.02,0.02,0.03
338,3,0.99,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",dec 2022 eia published worst deforesters 2022 supplying major international permata sawit mandiri sawit sukses sejati deforesters said gar supply chain thru gar suppliers e bumitama rimba mujur mahkota pasifik agro sikarakara mill link,False,1,0,0,0,1,0,0,0.0,0.01,0.0,0.99,0.0,0.0
315,2,0.63,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.06,0.03,0.63,0.09,0.02,0.16
156,2,0.88,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",result revocation forest relinquishment decree 2008 decree june 2012 area local government hati prima agros permit license validity legality called question subsequently issuance wood utilization license ipk ud karya budi kotawaringin timur forestry agency antang kalang kotawaringin timur district central kalimantan inaccordance national laws indonesia status court case 4 december 2012 examining legal facts found court hearing session palangkaraya state administrative court ruled following revocation location permit ijin lokasi head kotawaringin timur regents decree 525 26 342 ek sda vi 2012 dated 21 june 2012 revoked prinsip arahan lokasi principle license ijin lokasi location permit ijin usaha perkebunan plantation business license void ii declared 2008 decree revocation ministry forestry sk 51 menhut ii 08 dated 11 march 2008 revoked ministry forestrys decree 186 kpts ii 2000 dated 29 june 2000 relinquishment part forestry area sungai mentaya void iii ordered head regency kotawaringin timur revoke revocation location permitiv ordered indonesian ministry forestry revoke 2008 decree revocation,False,1,0,0,1,0,0,0,0.03,0.01,0.88,0.04,0.01,0.04
232,3,0.98,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",mighty earth rapid response 4 carrying deforestation bld plantation bhd permata putera mandiri blok licensed plant forests lpf 0039 zedtee sb agriprima cipta persada condong garut gar longer sourced however gar sourcing ja wattie manages condong garut mighty earth rapid response 6 committing deforestation linked gar supply chain rayatama jaya sumur pandanwangi mulia inti perkasa prasetya mitra muda krida dharma kahuripan gar longer sourced condong garut however gar sourcing ja wattie manages condong garut,False,1,0,0,0,1,0,0,0.0,0.01,0.01,0.98,0.0,0.0
326,1,0.96,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mar rapid response 25 jan 11 feb 24 total 221 ha forest cleared 397 hectares prepared clearance medcopapua hijau selaras concession mphs case continued appear series rapid response reports,False,1,0,1,0,0,0,0,0.0,0.96,0.01,0.03,0.0,0.0
324,3,0.56,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",april 2021 ran since april 2016 standing forests remaining areas referring tegas nusantara management reduced 7 438 acres 6 933 acres ndash ndash meaning almost 500 acres forests destroyed watch early ranapproximately 25 acres forest cleared inside tegas nusantara concession recently illegal logging persisted small areas destroyed months satellite images show destruction continued 2021 10 acres cleared january february 15 acres lost following month ran stated bunin continues advocate rights protect manage forests get part lands back cleared establish plantation,False,1,0,0,0,1,0,0,0.03,0.31,0.06,0.56,0.01,0.02
192,3,0.58,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",anugerah energitama ae concerning orangutans trapped concession gar internal monitoring detected potential hcs forest clerance global primatama mandiri nusantara agro sentosa east kalimantan since march 2016 gpm nas managed palma serasih,False,1,0,0,0,1,0,0,0.02,0.34,0.04,0.58,0.01,0.02
16,2,0.4,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",representative crude producer allegations regards unsustainable operations respondents plant causing severe air noise pollution disrupting affecting daily lives,False,2,1,0,1,0,0,0,0.37,0.04,0.4,0.1,0.04,0.05
371,5,0.8,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",non compliant products enter wilmar supply chain supplier pundi lahan khatulistiwa,False,1,0,0,0,0,0,1,0.05,0.02,0.08,0.04,0.02,0.8
280,1,0.91,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 20 indications 2 ha deforestation makmur bersama asia concession 20 feb 30 aug,False,1,0,1,0,0,0,0,0.01,0.91,0.01,0.06,0.0,0.01
200,3,0.62,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deadly trade greenpeace ioi continues buy third party suppliers linked environmental destruction exploitation austindo nusantara jaya eagle high plantation rajawali goodhope carson cumberbatch korindo indofood tabung haji plantations mighty earth published rapid response 5 carrying deforestation palem segar lestari megakarya jaya raya kartika cipta pratama krida dharma kahuripan kapuasindo industry rimba karya rayatama jaya harapan rimba jaya persada kencana prima linked gar supply chain level kpi rj hrj kdk,False,1,0,0,0,1,0,0,0.04,0.07,0.21,0.62,0.01,0.05
130,2,0.83,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",synopsis failed establish plasma scheme communities accordance national laws indonesia failed use local labour contractors operations plantations polluting local waterways resulting health hazards villagers causing fish populations decline,False,1,0,0,1,0,0,0,0.08,0.01,0.83,0.04,0.01,0.03
323,4,0.85,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",complaint lodged bybahtera alam sawit watch lembaga adat kenegerian petapahan complaint outlined 7 allegations various topics,False,1,0,0,0,0,1,0,0.09,0.01,0.03,0.01,0.85,0.02
325,1,0.44,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",may 2022 ran satellite evidence shows cemerlang abadi resumed clearance forests peatland areas since september last year 2021 deforestation persisted least february 2022 24 acres secondary forests cleared make way plantation according significant area land cleared appears secondary young regenerating forests regrowth forests 24 acres secondary forests cleared well 740 acres young regenerating forests aug 2022 ran published another ca social issues conflict,False,2,0,1,0,1,0,0,0.03,0.44,0.06,0.43,0.01,0.02
194,5,1.0,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",eof claims gar purchased ffb illegally grown harvested cpo contaminated ffb cpo products contaminated cpo eof issued alleging number sourced ffb tesso nilo national park bukit tigapuluh national park bukit betabuh tiger corridor,False,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
37,2,0.67,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",ownership control influence called non member declared respondents membership ownership control influence indonesian b subsidiary british virgin islands registered name c declared part respondents membership via 11 subsidiaries violated principles criteria deforestation peatland degradation using lands plantation fpic river pollution unilateral layoffs workers via b violated principles criteria deforestation peatland degradation using lands plantation fpic river pollution violating ndpe commitments principles criteria code conduct membership rules complainants control influence known non member declared respondents membership,False,1,0,0,1,0,0,0,0.2,0.02,0.67,0.04,0.02,0.05
86,0,0.62,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",breached plasma scheme arrangement based plasma agreement 1997 perform necessary land certificate arrangement share profit sales ffb starting 2002 2014 allegation embezzled funds process land certification approximately 100 ha,False,1,1,0,0,0,0,0,0.62,0.02,0.13,0.04,0.11,0.08
35,2,0.4,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",operating area luak talang parit obtaining prior consent b develop plasma plantations c internal grievance mechanism stakeholders access,False,2,1,0,1,0,0,0,0.28,0.03,0.4,0.06,0.04,0.2
383,2,0.98,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",rimba harapan saksti rhs sarana titian permata stp kerry sawit indonesia ksi subsidiaries wilmar international ii andalan sukses makmur asmr bumitama gunajaya abadi bga subsidiaries bumitama agri ltd bal,False,1,0,0,1,0,0,0,0.01,0.0,0.98,0.01,0.0,0.0
327,3,0.69,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",sep 19th 2022 ran published titled carbon bomb scandals big brands driving climate disaster according new investigation exposes consumer goods still buying illegal protected wildlife reserve sumatra leuser ecosystem rawa singkil wildlife reserve among allegations shows receipt ffb came mr mahmudin illegal plantation inside rawa singkil wildlife reserve rwsr delivered runding putra persada mill supplier gar via broker called cv buana indah,False,1,0,0,0,1,0,0,0.04,0.07,0.16,0.69,0.01,0.03
356,3,0.76,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation pkpp plantation sdn bhd linked supplier lkpp corporation sdn bhd,False,1,0,0,0,1,0,0,0.02,0.12,0.06,0.76,0.01,0.03
385,1,0.47,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",clearance potential high carbon stock hcs forest peatlands orangutan habitat sawit sumbermas sarana sss,False,2,0,1,0,1,0,0,0.06,0.47,0.09,0.31,0.03,0.04
195,5,0.98,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",eof issued alleging number sourced ffb tesso nilo national park bukit tigapuluh national park bukit betabuh tiger corridor,False,1,0,0,0,0,0,1,0.0,0.0,0.01,0.0,0.0,0.98
339,1,0.87,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 44 indications 113 ha deforestation kalimantan hamparan sawit dec 31 2023 apr 22 2024,False,1,0,1,0,0,0,0,0.01,0.87,0.02,0.09,0.0,0.01
1,4,0.99,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",unjustifiably dismissed workers deceiving resigning promise rehired pay dismissed workers full amount compensation early termination contract breaching mexican federal labour law bribed authorities obtain parcel certificate national agrarian registry ran required mexican law falsified information regarding land ownership order use evidence avoid imposition non conformities audits andthe crude stored tanks receive maintenance therefore mexican legislation regulating matter complied,False,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.99,0.0
204,0,0.57,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",ivo mas tunggal accused various environmental labour issues kompas riau media,False,1,1,0,0,0,0,0,0.57,0.03,0.09,0.04,0.24,0.04
375,5,0.69,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",public case released september 2018,False,1,0,0,0,0,0,1,0.05,0.02,0.18,0.05,0.01,0.69
68,5,0.92,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",1 sourcing ffb unsustainable origin 2 failure conduct sia,False,1,0,0,0,0,0,1,0.02,0.01,0.03,0.01,0.01,0.92
38,2,0.97,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",operating protected forest area license ministry forestry operating hgu,False,1,0,0,1,0,0,0,0.01,0.0,0.97,0.01,0.0,0.01
249,1,0.9,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response indication deforestation inside shp concession total 35 ha may 27 aug 24,False,1,0,1,0,0,0,0,0.01,0.9,0.02,0.06,0.0,0.01
174,3,0.93,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",2017 ran massive deforestation plantation agra bumi niaga abn despite moratorium aceh governor june 2016 clearing forests inside leuser ecosystem field investigations carried ran investigators found time forest clearance fruit transported abn plantation nearby crude mill owned koperasi prima jasa kpj according ran satellite images april 22nd 2017 show abn continued destroy critically important lowland forests sell crude processing mill owned ensem sawita kpj gar supply chain however es gar supplier,False,1,0,0,0,1,0,0,0.01,0.03,0.02,0.93,0.0,0.01
70,2,0.86,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",fpic process eia sia pollution,False,1,0,0,1,0,0,0,0.05,0.01,0.86,0.04,0.01,0.02
