Document_Num,Dominant_Topic,Topic_%_Contrib,Topic_Keywords,Text,Is_Outlier,Dom_Topics_Num,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_0_Perc,Topic_1_Perc,Topic_2_Perc,Topic_3_Perc,Topic_4_Perc,Topic_5_Perc
114,0,0.92,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",claiming hap seng plantations bhd illegally occupying property river estates 6 454acres lahad datu sabah says beneficial owner said land land office kota kinabalu confirmed said land still name beneficial owner filed civil suit hap seng originating summons bki 24 127 5 2012 filed 30 07 2015 case processed kota kinabalu high court system secretariat monitoring progress case,False,1,1,0,0,0,0,0,0.92,0.01,0.03,0.01,0.03,0.01
320,1,0.92,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",ran published investigation problem deforestation beyond outside known concessions occurring within district aceh tamiang priority landscape singkil bengkung trumon region rawa singkil wildlife reserve,False,1,0,1,0,0,0,0,0.0,0.92,0.01,0.06,0.0,0.0
60,4,0.92,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",allegation 2 daily workers died due accident happened 23 february 2018 victim rights consist death insurance work accident insurance paid bilah plantido breach p c code 1 2 4 6,False,1,0,0,0,0,1,0,0.04,0.01,0.02,0.01,0.92,0.01
250,1,0.92,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response indication total 117 ha forest prepared clearance preparation stacking lines inside bssu concession june 12 aug 4,False,1,0,1,0,0,0,0,0.01,0.92,0.01,0.05,0.0,0.01
68,5,0.92,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",1 sourcing ffb unsustainable origin 2 failure conduct sia,False,1,0,0,0,0,0,1,0.02,0.01,0.03,0.01,0.01,0.92
266,1,0.92,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 22 indications 84 ha deforestation inside usaha agro indonesia concession jun 27 nov 15,False,1,0,1,0,0,0,0,0.01,0.92,0.01,0.05,0.0,0.01
262,1,0.92,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 22 indications 136 ha deforestation june 23 nov 21 inside agro sarimas indonesia concession,False,1,0,1,0,0,0,0,0.0,0.92,0.01,0.05,0.0,0.0
144,0,0.92,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",mekar bumi andalas currently contact member complainants initial discussions parties coordinated held reviewed materials submitted complainants seeking verification organization public update provided soon formal response received member organization,False,1,1,0,0,0,0,0,0.92,0.0,0.04,0.01,0.02,0.01
215,3,0.92,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",mighty earth rapid response 6 committing deforestation linked gar supply chain rayatama jaya sumur pandanwangi mulia inti perkasa prasetya mitra muda krida dharma kahuripan,False,1,0,0,0,1,0,0,0.01,0.04,0.03,0.92,0.0,0.01
54,4,0.91,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",unresponsive cases workplace accidents experienced workers instance failed promptly submit claim bpjs ketenagakerjaan least one worker daily casual workers registered bpjs kesehatan bpjs healthcare bpjs ketenagakerjaan bpjs employment security fails furnish pay slips workers health care facility provided far home workers ensure worker’s rights associate union management members workers working core work employed definite time employment agreement pkwt scheme instead indefinite time employment agreement pkwtt furnished appointment letters prior written indefinite time employment agreement pkwtt daily casual workers provided written employment agreement workers work overtime 3 three hours per day 14 fourteen hours per week failed establish regulations peraturan perusahaan employed workers daily casual workers 3 three years ensure legal certainty workers event expiration termination employment relationship due death redundancy pension resignation fails provide personal protective equipment ppe workers working respondent’s plantation area despite fact obtained health safety management system certification failed provide festivity allowance tunjangan hari raya workers including daily casual workers provides insufficient housing workers daily casual workers provided natural allowance rice,False,1,0,0,0,0,1,0,0.04,0.01,0.02,0.01,0.91,0.01
280,1,0.91,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 20 indications 2 ha deforestation makmur bersama asia concession 20 feb 30 aug,False,1,0,1,0,0,0,0,0.01,0.91,0.01,0.06,0.0,0.01
78,4,0.91,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",labourer died due fertiliser poisoning,False,1,0,0,0,0,1,0,0.04,0.01,0.02,0.01,0.91,0.01
147,0,0.91,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",november 2011 acquired three estates biase calaro ibiae total land area 173 ha plantation development concession signed government nigeria rainforest resource development centre rrdc disputing legality agreement subsequent land acquisition concession area complaint filed new planting procedure public consultation,False,1,1,0,0,0,0,0,0.91,0.01,0.05,0.01,0.02,0.01
71,4,0.91,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",minimum wage wage withholding deduction occupational hazard unsafe working conditions exposure chemicals,False,1,0,0,0,0,1,0,0.04,0.01,0.02,0.01,0.91,0.01
95,2,0.91,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",eia greenpeace submitted letter board members representing financial institution drawing attention immediate risk clearance large areas primary forests papua pusaka agro lestari subsidiary noble plantation pte ltd letter hcv assessment conducted nyoto santoso bogor agricultural university npp submissionwas flawed stated primary forests proposed location despite mapping indonesian ministry forestry showing mainly primary forests primary swamp forests letter added eia greenpeace aidenvironment yayasan iar indonesia submitted joint complaint hcvrnabout nyoto santoso,False,1,0,0,1,0,0,0,0.03,0.01,0.91,0.02,0.01,0.02
265,1,0.91,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 22 indications 106 ha deforestation inside fajar saudara lestari concession sep 7 nov 13,False,1,0,1,0,0,0,0,0.01,0.91,0.01,0.06,0.0,0.01
167,0,0.91,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",land conflict ioi certification process new certifications suspended 1 4 11 parties agreed mediation mediator engaged dispute settlement facility mediation process stage 1 began september 2011 going note stage 1 conflict assessment agreement participate mediation stage would map dispute identifying parties participate mediation establish primary agenda issues require resolution would seek commitment key parties enter mediation establish agreement mediation team updates case found dsf,False,1,1,0,0,0,0,0,0.91,0.01,0.04,0.01,0.02,0.02
172,0,0.91,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",grievances related land agreements smallholder schemes reduction environmental values social conflicts pts amnl bnm cng kgp,False,1,1,0,0,0,0,0,0.91,0.01,0.05,0.01,0.02,0.01
67,4,0.91,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",lack adequate health safety equipmentlabourer died due lack safety equipmentno festive holidays temporary workers,False,1,0,0,0,0,1,0,0.04,0.01,0.02,0.01,0.91,0.01
116,0,0.91,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",1 violation principle 2 2 persistence claim sukajaya transmigration village still demanding rights due illegal operation land still certificates evidence ownership land compensations paid people kinjil village takes 2 years claim kinjil village using land proper consultation compensation previously promised people develop plantation land already agreed certain scale fulfil promise 2 violation principle 6 6 10 6 11 complete comprehensive information people engage partnership scheme understanding promise implementing 50 50 partnership scheme clarity balance credit plantation incentive payment sisa hasil kebun registered name bank name members 6 13 criminalization gusti gelombang representative sukajaya sakabulin villages head cooperative kompak maju bersama 3 violation principle 5 7 destruction graves case handled bilaterally since 2014 escalated police came sawit watchs office arrest gusti gelombang office time,False,1,1,0,0,0,0,0,0.91,0.01,0.03,0.01,0.03,0.01
334,3,0.9,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",bio inti agrindo posco international deemed non compliant suspended ndpe buyers due various deforestation allegation reports q1 2023 bia entered gar supply chain via mechanism called lsquo minimum requirements supply chain entry suspension due ndp non compliance lsquo reentry protocol developed stakeholder working included mighty earth number hcsa members implemented entry protocol requirements include wide land clearing development moratorium halting planting activities non compliant development areas adopting publishing commitment ndpe level submitting concession maps purpose monitoring publishing declaration total area land cleared ldquo non compliant development area rdquo following gar cut date 31 december 2015 commitment implementing recovery plan compensate non compliant development,False,1,0,0,0,1,0,0,0.01,0.06,0.03,0.9,0.0,0.01
162,0,0.9,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",conflict land issue asiatic persada indigenous local communities response wilmar provided verification tuv rheinland september november fpp sawit watch huma conducted site visit issued international finance corporation compliance advisor ombudsman ifc cao invited provide service mediate case kick meeting ifc cao attendance parties well representative provincial government took place early dec cao team conducted preliminary visit site currently awaiting update ifc cao,False,1,1,0,0,0,0,0,0.9,0.01,0.04,0.01,0.03,0.02
10,0,0.9,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",infringed private property firebreak destroyed part forest plot land situation affected place complainants cattle located comply conciliation agreement signed parties,False,1,1,0,0,0,0,0,0.9,0.01,0.05,0.01,0.02,0.01
74,2,0.9,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",allegation 1 violation code conduct range fundamental grievous ways involvement control ownership operational development four plantation papua 2 megakarya jaya raya controlled hsa cleared estimated 4 000 ha forest plantations papua 3 members based malaysia indonesia complaint involves involvement four plantation papua megakarya jaya raya mjr fofi jair districts boven digoel papua indonesia kartika cipta pratama kcp fofi jair districts boven digoel papua indonesia energi samudera kencana esk mandobo fofi jair districts boven digoel papua indonesia graha kencana mulia gkm fofi jair districts boven digoel papua indonesia,False,1,0,0,1,0,0,0,0.04,0.01,0.9,0.02,0.01,0.03
59,2,0.9,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",socfin indonesia used land apporoximately 900 meters many years water pipe line bilah river use mill workers houses consent local,False,1,0,0,1,0,0,0,0.04,0.01,0.9,0.03,0.01,0.02
181,0,0.9,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",allegations hcs clearance concession owned varia mitra andalan vma subsidiary eagle high plantation eh,False,1,1,0,0,0,0,0,0.9,0.01,0.04,0.01,0.02,0.02
127,0,0.9,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",nagari kapa long demanded clarity extent php 1s nucleus estate 7 march 2014 provincial office national land agency bpn west sumatera carried land measurement village involving staffs php 1 nagari representatives leader nagari kapa however raised objection process results said transparent demand proposed solution measurement fully involves representatives customary law nagari kapa process phases including recapitulation process end request accompanied ngo wide experience participatory mapping php1 hgu certificate lands nagari kapa growing palms since 1997 hgu decree sk hgu fully understand php1 needs customary lands development invested large amount money therefore would ask php1 leave lands would ask php 1 terminate operation proposed solutions facilitated wilmar fpp nagari kapak meeting 19november 2014 kuala lumpur parties agreed bring issues bpn head district pasaman barat,False,1,1,0,0,0,0,0,0.9,0.01,0.05,0.01,0.02,0.02
249,1,0.9,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response indication deforestation inside shp concession total 35 ha may 27 aug 24,False,1,0,1,0,0,0,0,0.01,0.9,0.02,0.06,0.0,0.01
257,1,0.9,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response indications 21 ha deforestation bsl concession feb 7 june 14,False,1,0,1,0,0,0,0,0.01,0.9,0.01,0.06,0.0,0.01
88,0,0.9,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",allegations land clearing outside hgu operated communitys land compensation 6 505 42 ha operated appropriate permit,False,1,1,0,0,0,0,0,0.9,0.01,0.03,0.01,0.04,0.01
305,1,0.9,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rrr 37 satellite imagery see shows may sept 2021 total 8 5 hectares forest hcs cleared kencana alam permai concession,False,1,0,1,0,0,0,0,0.01,0.9,0.02,0.07,0.0,0.01
292,2,0.89,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",crr julong subsidiary rezeki kencana rk one plantation received permit inside protected area indonesia plantation kubu raya district west kalimantan operating since 2010 overlaps protected sungai arus deras forest,False,1,0,0,1,0,0,0,0.03,0.01,0.89,0.03,0.01,0.04
270,3,0.89,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",indications deforestation detected jaya jadi utama sawit lamandau raya concessions q4 managed cbip jju slr gar direct suppliers gar sources another cbip subsidiary e berkala maju bersama,False,1,0,0,0,1,0,0,0.01,0.07,0.02,0.89,0.0,0.01
153,0,0.89,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",borneo surya mining jaya begun clearing land carrying new planting procedure ii acquired cleared local peoples land free prior informedconsent p c 2 2 2 3 7 5 7 6 iii failed negotiate compensate local people expropriation land p c 7 6,False,1,1,0,0,0,0,0,0.89,0.01,0.06,0.01,0.01,0.01
248,1,0.89,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response indication deforestation bpj total 10 ha 17 jan 4 aug,False,1,0,1,0,0,0,0,0.01,0.89,0.02,0.08,0.0,0.01
267,1,0.89,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",rapid response 23 mighty earth indications 42 ha deforestation hhk concession aug 6 dec 24,False,1,0,1,0,0,0,0,0.01,0.89,0.02,0.07,0.0,0.01
156,2,0.88,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",result revocation forest relinquishment decree 2008 decree june 2012 area local government hati prima agros permit license validity legality called question subsequently issuance wood utilization license ipk ud karya budi kotawaringin timur forestry agency antang kalang kotawaringin timur district central kalimantan inaccordance national laws indonesia status court case 4 december 2012 examining legal facts found court hearing session palangkaraya state administrative court ruled following revocation location permit ijin lokasi head kotawaringin timur regents decree 525 26 342 ek sda vi 2012 dated 21 june 2012 revoked prinsip arahan lokasi principle license ijin lokasi location permit ijin usaha perkebunan plantation business license void ii declared 2008 decree revocation ministry forestry sk 51 menhut ii 08 dated 11 march 2008 revoked ministry forestrys decree 186 kpts ii 2000 dated 29 june 2000 relinquishment part forestry area sungai mentaya void iii ordered head regency kotawaringin timur revoke revocation location permitiv ordered indonesian ministry forestry revoke 2008 decree revocation,False,1,0,0,1,0,0,0,0.03,0.01,0.88,0.04,0.01,0.04
319,1,0.88,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",jun 2021 rapid response 34 june aug april 2021 614 hectares forest logged cleared within rimbunan hijau lpf 0026 concession,False,1,0,1,0,0,0,0,0.01,0.88,0.02,0.07,0.01,0.01
322,1,0.88,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 39 thatbetween april 2021 march 2022 total approx 340 hectares forest indicative hcs cleared sawit sukses sejati concession anda total 390 hectares forest indicative hcs cleared usaha sawit unggul concession said beaffiliated teguhkarsa wanalestari,False,1,0,1,0,0,0,0,0.01,0.88,0.02,0.08,0.01,0.01
291,1,0.88,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",rapid response 32 mighty earth 267 ha deforestation agro mutiara rupit sipef mighty earth stated appears sipef proceeded development agro muara rupit hcv hcsa assessment completed mighty earth stated according hcsa website assessments completed agro muara rupit amp ii iii amp iv estates listed either peer reviewed completed peer review process hence appears sipef gone ahead new land development agro muara rupit submitting review waiting final hcv hcs areas determined,False,1,0,1,0,0,0,0,0.01,0.88,0.02,0.08,0.0,0.01
317,1,0.88,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth september 7 november 13 total 17 hectares forest cleared tirta madu sawit jaya concession,False,1,0,1,0,0,0,0,0.01,0.88,0.02,0.07,0.01,0.01
300,1,0.88,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 34 november may 2021 total 58 hectares forest cleared tandan sawita papua concession,False,1,0,1,0,0,0,0,0.01,0.88,0.02,0.07,0.01,0.01
146,0,0.88,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",dissatisfaction terms koperasi unit desa kud credit repayment led peaceful protest villagers however 8 june 2010 villager shot security forces protest acknowledged complaint engaged dialogue family victim ibu yusniarhas compensated,False,1,1,0,0,0,0,0,0.88,0.01,0.04,0.01,0.04,0.02
255,1,0.88,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 20 indications deforestation putra utama lestari area 1 ha 20 may 24 sep area 2 2 ha 7 may 11 sep,False,1,0,1,0,0,0,0,0.01,0.88,0.02,0.08,0.0,0.01
261,1,0.88,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 22 indications 39 ha deforestation inside rim capital concession sep 11 nov 2,False,1,0,1,0,0,0,0,0.01,0.88,0.02,0.08,0.01,0.01
340,1,0.87,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 45 june 2023 june 2024 918 ha forest loss clearance preparation prasetya mitra muda concession,False,1,0,1,0,0,0,0,0.01,0.87,0.02,0.08,0.01,0.01
107,2,0.87,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",published ran oppuk ilrf titled “the human cost conflict indofood pepsico’s hidden link worker exploitation indonesia ” reveals findings field investigations worker interviews completed two plantations owned operated member indofood subsidiary london sumatra full available ran org indofood,False,1,0,0,1,0,0,0,0.03,0.01,0.87,0.05,0.01,0.03
339,1,0.87,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 44 indications 113 ha deforestation kalimantan hamparan sawit dec 31 2023 apr 22 2024,False,1,0,1,0,0,0,0,0.01,0.87,0.02,0.09,0.0,0.01
259,1,0.87,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 21 indications 79 ha deforestation feb 25 sep 6,False,1,0,1,0,0,0,0,0.01,0.87,0.02,0.09,0.0,0.01
347,5,0.87,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",sourcing non compliant ffb aspirasi kristal sdn bhd,False,1,0,0,0,0,0,1,0.03,0.01,0.05,0.02,0.01,0.87
149,0,0.86,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",summary dispute involves overlapping claims land affected local communities living desa biru maju central kalimantan case filed sawit watch walhi social ngo provides advice affected villagers,False,1,1,0,0,0,0,0,0.86,0.01,0.05,0.02,0.04,0.02
273,1,0.86,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 23 indications 16 ha deforestation sanjung makmur bulungan october 15 november 14 indications 44 ha deforestation sanjung makmur tana tidung november 15 decemebr 6,False,1,0,1,0,0,0,0,0.01,0.86,0.02,0.1,0.0,0.01
301,1,0.86,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 34 november may 2021 total 34 hectares forest cleared brahma binabakti concession,False,1,0,1,0,0,0,0,0.01,0.86,0.02,0.08,0.01,0.01
70,2,0.86,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",fpic process eia sia pollution,False,1,0,0,1,0,0,0,0.05,0.01,0.86,0.04,0.01,0.02
207,4,0.86,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",dian anggara persada dap violated worker freedom association,False,1,0,0,0,0,1,0,0.08,0.01,0.02,0.01,0.86,0.01
129,0,0.86,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",clearedand planted land submitting new planting procedure notifications public consultation used intimidation failed secure free prior informed consent fpic communities prior developing land share information requested complainants engage bilateral negotiations enquiries relating complaints henrison inti persada proposed new planting area west papua npp notification downloaded,False,1,1,0,0,0,0,0,0.86,0.01,0.08,0.02,0.02,0.02
368,3,0.86,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation temila agro abadi citra niaga perkasa asia plantation limited felda global venture fgv plantation,False,1,0,0,0,1,0,0,0.01,0.06,0.04,0.86,0.0,0.02
323,4,0.85,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",complaint lodged bybahtera alam sawit watch lembaga adat kenegerian petapahan complaint outlined 7 allegations various topics,False,1,0,0,0,0,1,0,0.09,0.01,0.03,0.01,0.85,0.02
61,0,0.85,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",major unlawful invasion forceful take local farm lands using force brutality consistently harass intimidate arrest main defenseless law abiding members charity farming local farm lands ovre abraka bid illegally acquire take local farm land cause massive destruction cavassa groundnut plants nursery stages knowledge consent client,False,1,1,0,0,0,0,0,0.85,0.01,0.06,0.02,0.04,0.02
141,2,0.84,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",synopsis carrying illegal logging 540 ha kawasan budidaya kehutanan kabupaten kutai kertanegara planted land outside concession area planted land outside hgu remarks written member preliminary findings 4 june 2013 based evidence furnished box complaint legitimate refer rspo’s complaints process flow member since met 26 july 2013 relevant documents pertaining allegations made available investigation,False,1,0,0,1,0,0,0,0.04,0.02,0.84,0.05,0.01,0.05
350,3,0.84,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation medco papua hijau selaras subsidiary capitol,False,1,0,0,0,1,0,0,0.01,0.1,0.03,0.84,0.0,0.01
131,0,0.84,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",cleared planted land customary land new cess grand bassa county liberia seeking expand plantation free prior informed consent communities objecting carrying survey existing concession area,False,1,1,0,0,0,0,0,0.84,0.01,0.09,0.02,0.02,0.02
26,0,0.83,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",allegations formally accepted complaint follows 1 control influence activities ibzi holdings sdn bhd subsidiaries ibzi plantation sdn bhd aa sawit sdn bhd disclosed 2 disclosed total landbank controlled 3 mados holdings sdn bhd conducted land clearing prior hcv assessment approved assessor 4 potential racp liabilities currently extend non compliant land clearing hcvs hcs conducted related entities land clearing within related entities concessions conducted prior hcv assessment approved assessor and5 stated primary beneficial owner madoss holdings sdn bhd sultan state malaysia using third party proxy nadi mesra sdn bhd develop plantations hcv assessments conducted prior land clearing,False,1,1,0,0,0,0,0,0.83,0.01,0.09,0.02,0.02,0.03
372,3,0.83,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation hardaya inti plantation hip subsidiary hardaya plantations hpg hardaya plantations hpg central cipta murdaya ccm ’s subsidiary handles plantation business public case released september 2018,False,1,0,0,0,1,0,0,0.02,0.07,0.06,0.83,0.01,0.02
268,1,0.83,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",rapid response 23 mighty earth indications 129 deforestations asmr concession sep 4 dec 24,False,1,0,1,0,0,0,0,0.01,0.83,0.02,0.11,0.01,0.01
355,5,0.83,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",non compliant products indo alam enter wilmar’s supply chain supplier teupin lada,False,1,0,0,0,0,0,1,0.04,0.02,0.06,0.03,0.02,0.83
170,0,0.83,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",following actions remarksownership investigation lido wana hijau semesta ongoing,False,1,1,0,0,0,0,0,0.83,0.01,0.05,0.02,0.06,0.02
76,0,0.83,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",allegation expansion land approximately 150 ha destruction local farm owned kelompok tani penghijauan tingang menteng deny compensation,False,1,1,0,0,0,0,0,0.83,0.01,0.05,0.02,0.07,0.02
130,2,0.83,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",synopsis failed establish plasma scheme communities accordance national laws indonesia failed use local labour contractors operations plantations polluting local waterways resulting health hazards villagers causing fish populations decline,False,1,0,0,1,0,0,0,0.08,0.01,0.83,0.04,0.01,0.03
199,2,0.82,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",ran oppuk ilrf published human cost conflict alleging indofood pp lonsum involved labour exploitation issues deadly trade greenpeace ioi continued buy third party suppliers linked environmental destruction exploitation austindo nusantara jaya eagle high plantation rajawali goodhope carson cumberbatch korindo indofood tabung haji plantations ran published sustainability assessment salim related borneo peat forests alleging drm skl carried peat clearance ketungau forest greenpeace final countdown 9 18,False,1,0,0,1,0,0,0,0.04,0.02,0.82,0.08,0.01,0.04
83,0,0.82,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",developed nucleus inti estate customary land prior informed consent nagari simpang tigo kota baru land acquisition contested right utilization certificate hak guna usaha “hgu” obtained development said land prior informed consent provided adequate clear information plasma plantation area allocated indigenous luhak saparampek nagari simpang tigo kota baru used intimidation criminalisation indigenous communities luhak separampek nagari kanalin course communities claiming customary rights rights plasma development unilaterally determined representation indigenous communities nagari kinali dialogue include participation communities course conducting hcv assessment effective internal grievance mechanism accessible therefore information regarding way send complaint,False,1,1,0,0,0,0,0,0.82,0.01,0.09,0.02,0.03,0.03
108,0,0.82,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",yet paid compensation 78 ha land owned villagers,False,1,1,0,0,0,0,0,0.82,0.01,0.05,0.02,0.08,0.02
370,5,0.82,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",non compliant products alas kusuma enter wilmar’s supply chain suppliers,False,1,0,0,0,0,0,1,0.04,0.02,0.07,0.03,0.02,0.82
245,3,0.82,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",chain reaction research published main southeast asian deforesters supplying ndpe market stated indonesian peputra includes affiliated late sinmardi taman family two subsidiaries peputra supra jaya peputra masterindo jointly owned singaporean heeton investment pte ltd operates two plantations two mills riau sumatra sinmardi taman family owns marita makmur jaya developed 1 000 ha forest peat peat forest riau mmj gar supplier however source psj mj,False,1,0,0,0,1,0,0,0.02,0.09,0.05,0.82,0.01,0.02
11,0,0.82,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",allegations revolve around land issues evicted agricultural land elements intimidation local authorities process resolving disagreements aforementioned land dispute destroyed irrigation built government,False,1,1,0,0,0,0,0,0.82,0.01,0.08,0.03,0.05,0.02
136,0,0.82,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",acquisition collingwood plantation pte ltd kuala lumpur kepong bhdis breach national laws papua new guinea land question property collingwood bay communities claiming customary ownership said land,False,1,1,0,0,0,0,0,0.82,0.01,0.07,0.02,0.05,0.02
235,4,0.82,"workers, labour, union, rights, employment, casual, daily, working, bpjs, termination",sms worker head sbpks gsbi labour union dismissed signed open letter european union president indonesia claiming involved environmental damage land grab,False,1,0,0,0,0,1,0,0.11,0.01,0.03,0.01,0.82,0.02
264,1,0.82,"earth, ha, mighty, rapid, response, concession, deforestation, indications, forest, clearance",mighty earth rapid response 22 indications 109 ha deforestation inside arrtu energie resources concession jul 14 nov 13 earlier greenpeace burning house fire incidents aer,False,1,0,1,0,0,0,0,0.01,0.82,0.03,0.12,0.01,0.01
102,5,0.82,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",western pacific oils claimed purchasing mb shortening moi foods moi foods clarified wpo supplier,False,1,0,0,0,0,0,1,0.04,0.02,0.07,0.03,0.02,0.82
357,5,0.82,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",non compliant products amanah saham pahang berhad aspa enter wilmar supply chain suppliers,False,1,0,0,0,0,0,1,0.04,0.02,0.07,0.03,0.02,0.82
330,3,0.81,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",8 december 2022 ran published titled notorious rainforest destroyer caught taking global market supply chains major brands found tainted conflict ran ffb nia yulided bersaudara carrying deforestation entered bumi sama ganda supply chain ud makmur jaya,False,1,0,0,0,1,0,0,0.02,0.05,0.09,0.81,0.01,0.02
346,5,0.81,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",non compliant products yp plantation holdings sdn bhd ypph enter wilmar supply chain suppliers,False,1,0,0,0,0,0,1,0.04,0.02,0.07,0.03,0.02,0.81
84,0,0.81,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",allegation commenced planting activities proper consent local asam besar west kalimantan,False,1,1,0,0,0,0,0,0.81,0.01,0.12,0.02,0.02,0.02
